X, Y
1285, 10674
1288, 10697
1291, 10682
-1, -1
1395, 10579
1391, 10588
1389, 10597
1390, 10604
1393, 10614
1400, 10624
1409, 10629
1419, 10632
1429, 10633
1442, 10629
1455, 10625
1465, 10617
1475, 10607
1482, 10596
1487, 10585
1489, 10572
1489, 10559
1485, 10548
1480, 10541
1471, 10536
1460, 10535
1449, 10537
1437, 10540
1428, 10547
1419, 10555
1411, 10562
1407, 10572
1405, 10579
1405, 10585
1415, 10584
-1, -1
1577, 10516
1573, 10521
1569, 10528
1567, 10537
1567, 10547
1568, 10559
1571, 10570
1575, 10580
1581, 10588
1587, 10595
1594, 10598
1603, 10600
1612, 10598
1622, 10594
1632, 10586
1641, 10577
1645, 10566
1651, 10555
1652, 10544
1652, 10534
1647, 10525
1638, 10518
1627, 10514
1616, 10512
1603, 10514
1589, 10517
1578, 10520
1570, 10525
1563, 10528
-1, -1
1770, 10347
1768, 10355
1766, 10366
1764, 10381
1763, 10399
1761, 10421
1761, 10444
1762, 10471
1762, 10500
1764, 10525
1766, 10551
1766, 10575
1769, 10597
1772, 10614
1777, 10629
1783, 10636
1792, 10639
1802, 10636
-1, -1
1881, 10555
1877, 10547
1871, 10541
1862, 10537
1851, 10537
1840, 10537
1829, 10539
1818, 10544
1807, 10548
1799, 10553
1792, 10558
1787, 10563
1785, 10570
1788, 10577
1793, 10581
1800, 10585
1811, 10588
1828, 10589
1844, 10589
1863, 10589
1880, 10586
1897, 10585
-1, -1
1989, 10558
1987, 10568
1987, 10577
1989, 10585
1991, 10594
1992, 10602
1995, 10607
1996, 10599
-1, -1
2009, 10420
2008, 10413
2009, 10420
2012, 10427
2015, 10437
2020, 10448
2025, 10456
2032, 10464
-1, -1
2165, 10517
2159, 10521
2158, 10528
2156, 10538
2157, 10550
2154, 10563
2154, 10577
2155, 10592
2156, 10603
2156, 10614
2158, 10623
2161, 10628
2172, 10619
2180, 10608
2192, 10595
2205, 10580
2219, 10566
2231, 10556
2242, 10549
2250, 10545
2257, 10544
2262, 10547
2266, 10553
2269, 10560
2272, 10568
2273, 10577
2273, 10586
2274, 10593
2275, 10600
-1, -1
2358, 10564
2363, 10556
2367, 10548
2370, 10539
2373, 10528
2377, 10516
2380, 10505
2381, 10495
2381, 10488
2375, 10495
2368, 10506
2362, 10520
2357, 10536
2354, 10548
2352, 10560
2352, 10571
2352, 10578
2358, 10577
2363, 10571
2367, 10563
2372, 10552
2379, 10541
2382, 10533
2386, 10529
2391, 10532
2394, 10539
2396, 10546
2398, 10558
2400, 10571
2400, 10585
2401, 10599
2402, 10616
2402, 10633
2402, 10651
2400, 10671
2396, 10691
2393, 10708
2390, 10722
2386, 10734
2382, 10745
2377, 10751
2367, 10754
2359, 10747
2354, 10738
2354, 10725
2355, 10710
2360, 10694
2369, 10677
2379, 10662
2390, 10650
2401, 10638
2415, 10629
2431, 10620
2448, 10609
2463, 10600
2477, 10589
2488, 10577
-1, -1
2920, 10552
2927, 10550
2933, 10550
2939, 10550
2946, 10555
2952, 10564
2957, 10569
2963, 10575
2966, 10580
2971, 10586
-1, -1
3311, 10321
3305, 10325
3302, 10339
3301, 10351
3299, 10367
3298, 10385
3298, 10405
3299, 10428
3299, 10450
3299, 10474
3302, 10497
3304, 10518
3304, 10540
3306, 10558
3308, 10572
3306, 10584
3307, 10593
3276, 10593
3294, 10586
-1, -1
3308, 10342
3311, 10333
3318, 10325
3327, 10321
3340, 10317
3357, 10315
3377, 10317
3398, 10322
3418, 10330
3435, 10342
3451, 10355
3461, 10371
3467, 10389
3469, 10409
3465, 10430
3457, 10451
3446, 10472
3432, 10493
3417, 10513
3402, 10529
3386, 10541
3373, 10551
3361, 10558
3353, 10561
3346, 10565
3354, 10556
-1, -1
3581, 10487
3576, 10492
3572, 10497
3569, 10503
3566, 10511
3565, 10521
3565, 10535
3566, 10547
3571, 10557
3575, 10567
3582, 10574
3590, 10580
3598, 10583
3606, 10583
3614, 10579
3621, 10575
3628, 10567
3634, 10558
3637, 10548
3638, 10536
3639, 10521
3638, 10509
3634, 10500
3629, 10493
3622, 10489
3614, 10487
3606, 10486
3599, 10488
3592, 10489
3586, 10493
3581, 10498
3588, 10497
-1, -1
3767, 10478
3772, 10474
3776, 10484
3777, 10493
3779, 10503
3781, 10517
3783, 10531
3785, 10545
3787, 10558
3790, 10570
3791, 10580
3793, 10588
3794, 10595
3796, 10601
3800, 10593
3803, 10585
3806, 10574
3816, 10560
3824, 10545
3834, 10530
3845, 10516
3856, 10506
3865, 10497
3875, 10490
3885, 10488
3894, 10486
3901, 10489
3908, 10497
3912, 10506
3915, 10518
3918, 10532
3920, 10543
3920, 10557
3921, 10569
3922, 10581
3922, 10592
3922, 10601
3922, 10608
3885, 10610
3909, 10604
-1, -1
4066, 10313
4059, 10310
4052, 10313
4043, 10323
4035, 10333
4029, 10345
4020, 10359
4012, 10374
4003, 10391
3995, 10406
3991, 10419
3987, 10431
3987, 10440
-1, -1
4068, 10467
4073, 10462
4079, 10460
4088, 10459
4098, 10457
4111, 10455
4127, 10453
4145, 10450
4164, 10447
4180, 10443
4198, 10439
4215, 10435
4229, 10431
4243, 10425
4251, 10420
-1, -1
4235, 10379
4225, 10383
4219, 10393
4214, 10409
4210, 10425
4204, 10448
4199, 10475
4195, 10505
4191, 10534
4186, 10564
4184, 10591
4181, 10612
4178, 10629
-1, -1
4655, 10500
4662, 10500
4667, 10494
4670, 10486
4671, 10479
4671, 10472
4663, 10474
4655, 10477
4646, 10484
4637, 10493
4629, 10502
4622, 10512
4618, 10521
4617, 10528
4617, 10535
4620, 10543
4625, 10547
4633, 10553
4643, 10556
4651, 10560
4658, 10563
4664, 10568
4668, 10572
4671, 10578
4671, 10585
4670, 10592
4663, 10602
4655, 10613
4645, 10621
4635, 10630
4625, 10636
4617, 10639
4610, 10642
4610, 10633
4616, 10624
-1, -1
4802, 10540
4792, 10541
4799, 10544
4809, 10546
4817, 10549
4827, 10549
4836, 10550
4846, 10550
4857, 10549
4867, 10548
4877, 10545
4884, 10544
4891, 10543
4897, 10540
4903, 10537
4904, 10530
4901, 10522
4894, 10514
4888, 10509
4882, 10504
4874, 10501
4865, 10498
4857, 10498
4849, 10498
4842, 10499
4835, 10503
4830, 10511
4825, 10524
4821, 10533
4818, 10545
4815, 10559
4815, 10571
4816, 10583
4817, 10593
4822, 10602
4829, 10612
4833, 10619
4843, 10622
4851, 10621
4859, 10618
-1, -1
4965, 10471
4958, 10472
4967, 10474
4978, 10475
4992, 10475
5007, 10475
5022, 10475
5038, 10475
5054, 10472
5068, 10470
5081, 10467
5091, 10463
5098, 10459
-1, -1
5064, 10423
5056, 10425
5050, 10428
5045, 10437
5040, 10450
5036, 10465
5032, 10484
5029, 10505
5026, 10528
5024, 10552
5024, 10576
5024, 10597
5026, 10614
5029, 10629
5019, 10639
5028, 10644
-1, -1
5133, 10507
5138, 10503
5144, 10499
5151, 10496
5160, 10495
5170, 10494
5183, 10492
5197, 10491
5214, 10488
5229, 10484
5243, 10479
5254, 10473
-1, -1
5244, 10445
5237, 10450
5231, 10459
5225, 10472
5221, 10486
5217, 10503
5213, 10522
5209, 10543
5207, 10563
5206, 10584
5204, 10600
5203, 10614
5203, 10655
5203, 10638
-1, -1
5419, 10337
5422, 10330
5426, 10340
5429, 10350
5430, 10364
5431, 10381
5432, 10400
5432, 10419
5432, 10439
5433, 10460
5433, 10479
5433, 10495
5433, 10511
5431, 10524
5431, 10533
5430, 10540
5429, 10546
5429, 10553
5429, 10561
5429, 10568
5428, 10577
5428, 10586
5429, 10596
5429, 10604
5429, 10612
5429, 10618
5429, 10624
5425, 10616
-1, -1
5557, 10549
5564, 10546
5571, 10543
5578, 10543
5585, 10540
5593, 10540
5600, 10539
5607, 10536
5614, 10532
5621, 10529
5627, 10525
5632, 10521
5635, 10511
5636, 10503
5635, 10495
5631, 10486
5627, 10478
5622, 10470
5615, 10465
5608, 10461
5600, 10459
5593, 10461
5588, 10468
5584, 10478
5580, 10492
5578, 10509
5576, 10526
5577, 10543
5580, 10559
5585, 10573
5592, 10584
5599, 10593
5606, 10599
5615, 10595
5629, 10590
5639, 10580
5647, 10565
-1, -1
6000, 10615
5999, 10621
6001, 10628
6004, 10634
6008, 10638
6014, 10631
6010, 10618
-1, -1
6301, 10604
6300, 10614
6299, 10622
6299, 10632
6298, 10639
6298, 10646
6299, 10653
6305, 10652
6310, 10647
6315, 10640
6320, 10632
6328, 10619
6336, 10603
6343, 10583
6352, 10558
6361, 10531
6370, 10503
6378, 10476
6385, 10452
6391, 10428
6398, 10407
6401, 10391
6406, 10376
6412, 10364
6415, 10356
6419, 10350
6425, 10345
6431, 10345
6438, 10353
6443, 10360
6449, 10374
6453, 10391
6459, 10409
6466, 10429
6471, 10452
6479, 10473
6485, 10494
6489, 10511
6494, 10528
6499, 10542
6502, 10554
6505, 10564
6505, 10571
6505, 10577
6503, 10583
-1, -1
6428, 10490
6419, 10486
6413, 10482
6423, 10485
6440, 10488
6461, 10491
6484, 10493
6505, 10493
-1, -1
6633, 10509
6645, 10506
6655, 10502
6662, 10497
6668, 10489
6668, 10482
6659, 10478
6650, 10478
6640, 10479
6627, 10482
6616, 10487
6605, 10493
6597, 10498
6593, 10502
6592, 10510
6594, 10517
6600, 10523
6608, 10531
6618, 10538
6626, 10545
6633, 10552
6638, 10559
6639, 10569
6637, 10578
6632, 10589
6624, 10597
6614, 10605
6604, 10610
6595, 10613
6587, 10608
6587, 10599
-1, -1
7013, 10509
7005, 10510
7000, 10505
7000, 10514
7001, 10524
7002, 10538
7004, 10551
7007, 10564
7010, 10579
7012, 10590
7015, 10600
7019, 10607
7023, 10611
7029, 10614
7036, 10610
7043, 10597
7051, 10585
7058, 10573
7064, 10558
7071, 10547
7075, 10539
7080, 10534
7084, 10538
7085, 10546
7087, 10553
7090, 10563
7093, 10573
7099, 10583
7104, 10591
7108, 10598
7114, 10601
7119, 10604
7127, 10602
7134, 10595
7141, 10587
7150, 10577
7159, 10562
7166, 10546
7176, 10528
7185, 10513
7192, 10500
7196, 10489
7198, 10482
-1, -1
7277, 10531
7284, 10528
7291, 10531
7298, 10535
7301, 10542
7305, 10552
7306, 10561
7307, 10570
7309, 10580
7309, 10590
7308, 10599
7308, 10608
7303, 10599
-1, -1
7295, 10416
7294, 10405
7293, 10395
7300, 10395
7307, 10400
7317, 10402
-1, -1
7439, 10479
7431, 10484
7427, 10490
7430, 10497
7436, 10503
7444, 10506
7457, 10509
7470, 10509
7482, 10509
7496, 10507
7510, 10505
7524, 10501
7534, 10495
-1, -1
7527, 10447
7519, 10448
7514, 10452
7508, 10461
7503, 10476
7499, 10493
7495, 10513
7490, 10536
7486, 10561
7483, 10584
7481, 10605
7480, 10626
7480, 10641
7481, 10652
7484, 10659
7491, 10655
7497, 10647
-1, -1
7600, 10459
7609, 10441
7616, 10430
7623, 10424
7629, 10430
7632, 10440
7634, 10455
7634, 10474
7634, 10496
7632, 10518
7630, 10540
7628, 10561
7626, 10581
7625, 10595
7624, 10607
7624, 10614
7635, 10605
7645, 10594
7659, 10581
7673, 10570
7685, 10562
7699, 10558
7709, 10558
7716, 10558
7722, 10563
7725, 10573
7726, 10586
7727, 10600
7726, 10613
7722, 10628
7718, 10641
7713, 10651
7708, 10658
-1, -1
8107, 10554
8113, 10554
8118, 10550
8125, 10545
8130, 10541
8135, 10536
8142, 10529
8147, 10521
8152, 10513
8155, 10505
8158, 10497
8148, 10497
8138, 10502
8127, 10510
8116, 10521
8108, 10533
8100, 10545
8094, 10557
8093, 10568
8092, 10578
8093, 10585
8096, 10591
8100, 10595
8107, 10595
8116, 10592
8126, 10584
8137, 10578
8149, 10567
8160, 10553
8168, 10540
8178, 10526
8184, 10515
8188, 10508
8191, 10502
8198, 10512
8204, 10522
8209, 10534
8215, 10548
8222, 10558
8227, 10567
8230, 10575
8236, 10580
8242, 10584
8250, 10577
8256, 10569
-1, -1
8416, 10352
8409, 10352
8402, 10359
8398, 10367
8394, 10377
8390, 10393
8388, 10411
8387, 10430
8387, 10451
8388, 10472
8389, 10495
8391, 10513
8391, 10532
8392, 10549
8392, 10561
8392, 10574
8398, 10575
-1, -1
8513, 10367
8517, 10360
8520, 10370
8520, 10387
8519, 10408
8518, 10430
8517, 10454
8513, 10481
8510, 10508
8508, 10534
8504, 10559
8504, 10580
8487, 10597
8496, 10609
-1, -1
8844, 10529
8839, 10524
8836, 10517
8836, 10510
8836, 10520
8837, 10530
8839, 10541
8839, 10556
8841, 10571
8842, 10585
8843, 10597
8846, 10608
8847, 10618
8848, 10625
8850, 10631
8854, 10623
8857, 10614
8862, 10603
8869, 10588
8876, 10572
8885, 10557
8893, 10542
8900, 10532
8906, 10524
8910, 10520
8915, 10527
8916, 10537
8916, 10549
8916, 10563
8916, 10577
8916, 10590
8915, 10600
8915, 10607
8915, 10614
8915, 10620
8920, 10612
8926, 10601
8934, 10589
8944, 10574
8954, 10559
8965, 10546
8974, 10535
8982, 10528
8986, 10524
8992, 10525
8994, 10531
8996, 10543
8998, 10552
9000, 10562
9001, 10570
9001, 10577
9002, 10583
9002, 10590
8999, 10597
8999, 10605
-1, -1
9153, 10569
9157, 10565
9160, 10559
9163, 10551
9164, 10544
9164, 10537
9164, 10529
9160, 10522
9151, 10522
9143, 10527
9135, 10534
9126, 10544
9118, 10554
9113, 10563
9109, 10573
9107, 10582
9107, 10589
9108, 10595
9116, 10598
9123, 10596
9132, 10592
9142, 10584
9152, 10576
9162, 10565
9169, 10556
9176, 10548
9183, 10544
9188, 10540
9192, 10543
9194, 10552
9195, 10563
9197, 10577
9197, 10591
9199, 10606
9200, 10620
9201, 10630
9204, 10637
-1, -1
9320, 10484
9320, 10477
9328, 10473
9340, 10470
9357, 10469
9374, 10468
9392, 10467
9410, 10464
9424, 10463
-1, -1
9438, 10456
9427, 10467
9414, 10481
9399, 10502
9386, 10524
9375, 10548
9367, 10574
9361, 10598
9359, 10620
9356, 10641
9356, 10653
-1, -1
9539, 10529
9550, 10526
9561, 10526
9575, 10526
9590, 10526
9606, 10526
9622, 10525
9637, 10524
9650, 10521
9660, 10517
-1, -1
9636, 10481
9624, 10487
9613, 10497
9602, 10510
9590, 10529
9580, 10553
9572, 10580
9564, 10605
9558, 10633
9554, 10660
9551, 10681
9551, 10698
9551, 10713
9552, 10723
9525, 10726
9549, 10728
-1, -1
9677, 10628
9680, 10623
9686, 10623
9695, 10623
9706, 10624
9720, 10624
9735, 10621
9750, 10621
9764, 10617
9778, 10613
9789, 10608
9798, 10600
9803, 10593
9806, 10585
9804, 10576
9796, 10569
9788, 10565
9780, 10565
9771, 10569
9763, 10575
9755, 10584
9748, 10598
9742, 10609
9738, 10622
9736, 10637
9735, 10652
9735, 10662
9735, 10675
9736, 10688
9739, 10695
9742, 10705
9746, 10712
9750, 10719
-1, -1
9943, 10573
9944, 10579
9944, 10588
9945, 10600
9945, 10617
9945, 10634
9946, 10654
9946, 10675
9946, 10696
9944, 10710
9944, 10722
9943, 10732
9943, 10740
9950, 10736
9957, 10727
9965, 10712
9977, 10692
9991, 10674
10005, 10656
10019, 10638
10033, 10623
10044, 10608
10054, 10599
10064, 10591
-1, -1
10228, 10618
10234, 10617
10238, 10613
10242, 10609
10246, 10605
10249, 10599
10250, 10588
10248, 10580
10244, 10572
10234, 10567
10225, 10566
10214, 10569
10203, 10572
10192, 10577
10184, 10586
10176, 10598
10170, 10608
10166, 10620
10164, 10632
10163, 10643
10165, 10653
10168, 10662
10172, 10670
10177, 10677
10184, 10681
10192, 10688
10200, 10692
10208, 10699
10214, 10705
10217, 10711
10219, 10718
10216, 10728
10209, 10735
10200, 10742
10188, 10749
10176, 10754
10165, 10756
10155, 10757
10145, 10756
10137, 10755
10130, 10746
10129, 10736
-1, -1
10612, 10599
10606, 10606
10602, 10612
10598, 10619
10594, 10627
10592, 10637
10591, 10647
10590, 10657
10591, 10666
10594, 10675
10597, 10681
10604, 10685
10613, 10687
10621, 10684
10630, 10678
10638, 10669
10648, 10661
10655, 10648
10662, 10635
10666, 10624
10668, 10611
10668, 10602
10665, 10594
10660, 10589
10652, 10587
10642, 10587
10632, 10588
10622, 10591
10614, 10592
10607, 10596
10602, 10600
-1, -1
10772, 10586
10767, 10580
10771, 10576
10781, 10576
10791, 10576
10804, 10576
10823, 10576
10836, 10577
10854, 10577
10871, 10577
10888, 10577
10904, 10577
10916, 10575
10927, 10575
-1, -1
10953, 10558
10957, 10548
10960, 10537
10960, 10528
10959, 10519
10957, 10509
10954, 10501
10950, 10494
10946, 10488
10942, 10483
10935, 10478
10927, 10477
10919, 10479
10912, 10482
10905, 10487
10897, 10494
10893, 10506
10887, 10519
10878, 10538
10870, 10558
10861, 10582
10852, 10609
10844, 10638
10836, 10668
10829, 10696
10823, 10721
10818, 10744
10814, 10765
10810, 10781
10808, 10795
10806, 10805
-1, -1
1385, 11140
1392, 11143
1399, 11144
1407, 11144
1418, 11143
1427, 11143
1438, 11141
1452, 11141
1469, 11138
1485, 11138
1502, 11138
1519, 11136
1535, 11136
1551, 11133
1565, 11130
1575, 11113
1582, 11116
-1, -1
1548, 11069
1541, 11070
1537, 11078
1534, 11088
1531, 11107
1527, 11124
1525, 11145
1523, 11175
1522, 11201
1520, 11225
1520, 11249
1520, 11273
1520, 11292
1520, 11309
1520, 11321
-1, -1
1646, 11024
1650, 11015
1654, 11007
1658, 11012
1661, 11024
1662, 11041
1663, 11062
1663, 11086
1663, 11114
1663, 11143
1663, 11170
1663, 11195
1662, 11219
1662, 11239
1662, 11254
1661, 11266
1661, 11274
1667, 11259
1674, 11244
1684, 11226
1697, 11208
1711, 11192
1723, 11181
1731, 11175
1738, 11171
1744, 11172
1747, 11178
1749, 11187
1748, 11201
1746, 11217
1746, 11234
1742, 11251
1739, 11267
1736, 11281
1734, 11291
1733, 11298
-1, -1
1856, 11247
1864, 11243
1873, 11237
1882, 11231
1891, 11226
1901, 11219
1912, 11213
1924, 11206
1935, 11201
1944, 11195
1952, 11190
1958, 11186
1961, 11179
1964, 11171
1965, 11163
1965, 11155
1962, 11147
1958, 11139
1951, 11135
1943, 11131
1934, 11131
1925, 11133
1914, 11138
1903, 11145
1895, 11155
1886, 11169
1878, 11187
1873, 11205
1867, 11227
1865, 11248
1865, 11267
1866, 11284
1870, 11298
1874, 11311
1880, 11319
1886, 11323
1890, 11318
-1, -1
2174, 11022
2179, 11014
2182, 11008
2187, 11002
2190, 10996
2193, 11002
2195, 11009
2197, 11019
2199, 11033
2200, 11048
2200, 11070
2200, 11093
2197, 11117
2196, 11142
2192, 11170
2190, 11197
2186, 11223
2181, 11247
2177, 11264
2174, 11278
2172, 11288
2171, 11294
2174, 11279
2178, 11264
2186, 11248
2196, 11231
2205, 11216
2216, 11203
2226, 11191
2240, 11181
2250, 11173
2260, 11168
2269, 11166
2276, 11163
2282, 11165
2286, 11169
2288, 11177
2291, 11185
2294, 11199
2294, 11213
2295, 11227
2294, 11243
2293, 11256
2295, 11269
2292, 11279
2291, 11287
-1, -1
2452, 11186
2452, 11192
2455, 11197
2460, 11200
2469, 11205
2477, 11206
2484, 11207
2494, 11207
2502, 11207
2509, 11206
2516, 11205
2523, 11203
2528, 11199
2529, 11191
2525, 11183
2522, 11176
2512, 11171
2502, 11169
2494, 11169
2487, 11172
2478, 11179
2469, 11186
2462, 11193
2458, 11206
2453, 11220
2450, 11231
2448, 11245
2448, 11256
2448, 11266
2449, 11273
2452, 11281
2455, 11288
2460, 11293
2466, 11296
2472, 11296
2480, 11294
-1, -1
2636, 11194
2640, 11190
2643, 11184
2646, 11177
2648, 11169
2648, 11161
2648, 11153
2648, 11145
2644, 11137
2636, 11134
2628, 11134
2620, 11135
2614, 11139
2605, 11148
2597, 11158
2591, 11171
2585, 11182
2581, 11196
2577, 11210
2577, 11222
2578, 11232
2578, 11241
2581, 11247
2587, 11250
2594, 11249
2601, 11248
2610, 11241
2621, 11233
2631, 11222
2641, 11211
2650, 11201
2658, 11192
2665, 11184
2670, 11179
2672, 11186
2672, 11197
2672, 11209
2672, 11222
2673, 11236
2673, 11247
2673, 11257
2674, 11265
2675, 11272
2684, 11266
-1, -1
2817, 11153
2815, 11163
2815, 11171
2817, 11182
2819, 11196
2821, 11212
2824, 11228
2826, 11245
2826, 11259
2826, 11270
2825, 11280
2822, 11288
2818, 11295
2815, 11288
2817, 11277
2821, 11264
2829, 11248
2836, 11236
2842, 11226
2847, 11216
2854, 11211
2860, 11206
2868, 11200
2877, 11196
2888, 11191
2900, 11187
2911, 11183
-1, -1
3009, 11136
3016, 11136
3030, 11136
3047, 11134
3068, 11132
3089, 11128
3110, 11124
3130, 11120
3147, 11106
3157, 11106
-1, -1
3160, 11081
3154, 11084
3149, 11091
3142, 11101
3138, 11114
3131, 11129
3126, 11150
3121, 11169
3117, 11192
3115, 11212
3114, 11230
3115, 11249
3116, 11259
3117, 11268
-1, -1
3332, 11269
3328, 11279
3322, 11289
3313, 11301
3303, 11315
3293, 11328
3284, 11342
3276, 11356
3264, 11364
3260, 11369
-1, -1
3723, 11184
3719, 11189
3718, 11196
3718, 11202
3719, 11214
3720, 11227
3723, 11241
3728, 11253
3733, 11267
3740, 11281
3747, 11293
3754, 11300
3761, 11301
-1, -1
3864, 11235
3867, 11229
3863, 11235
3859, 11243
3854, 11256
3846, 11275
3835, 11296
3821, 11319
3810, 11342
3798, 11362
3787, 11382
3777, 11400
3767, 11416
3763, 11427
3761, 11436
3761, 11411
3765, 11428
-1, -1
3987, 11280
3982, 11276
3974, 11279
3971, 11292
3972, 11299
3976, 11306
3982, 11314
3989, 11318
3999, 11320
4009, 11320
4020, 11317
4032, 11310
4043, 11302
4052, 11292
4059, 11281
4063, 11269
4064, 11258
4063, 11247
4059, 11240
4048, 11236
4038, 11239
4026, 11245
4015, 11252
4004, 11262
3996, 11272
3989, 11281
3986, 11289
3986, 11297
3993, 11301
4003, 11300
4015, 11296
-1, -1
4134, 11249
4139, 11245
4145, 11246
4149, 11251
4155, 11258
4161, 11268
4168, 11277
4175, 11286
4182, 11292
4189, 11295
4198, 11296
4205, 11296
4215, 11293
4228, 11285
4242, 11274
4254, 11262
4265, 11251
4275, 11242
4282, 11235
4287, 11231
4288, 11241
4289, 11251
4290, 11264
4293, 11275
4296, 11287
4298, 11296
4298, 11304
4301, 11311
4307, 11313
-1, -1
4439, 11029
4447, 11026
4455, 11026
4456, 11033
4452, 11041
4447, 11051
4439, 11064
4431, 11076
4423, 11089
4412, 11104
4400, 11116
4394, 11123
4386, 11128
-1, -1
4547, 11082
4553, 11078
4558, 11074
4561, 11082
4561, 11093
4560, 11109
4559, 11124
4557, 11148
4555, 11174
4553, 11202
4551, 11233
4550, 11259
4550, 11281
4550, 11301
4551, 11316
4552, 11326
4555, 11332
4562, 11327
-1, -1
4690, 11106
4696, 11098
4700, 11093
4704, 11097
4707, 11106
4709, 11121
4707, 11144
4704, 11169
4702, 11198
4702, 11226
4701, 11253
4700, 11277
4697, 11295
4693, 11309
-1, -1
5159, 11124
5156, 11114
5156, 11106
5152, 11100
5149, 11107
5148, 11117
5148, 11129
5148, 11145
5147, 11167
5147, 11191
5147, 11217
5147, 11243
5148, 11267
5149, 11291
5151, 11314
5152, 11335
5153, 11351
5154, 11364
5154, 11374
5156, 11381
-1, -1
5257, 11310
5261, 11298
5261, 11288
5258, 11280
5254, 11275
5249, 11271
5242, 11269
5234, 11270
5225, 11270
5214, 11274
5203, 11279
5191, 11284
5180, 11288
5172, 11291
5165, 11295
5168, 11305
5175, 11310
5184, 11313
5193, 11320
5204, 11326
5215, 11332
5228, 11336
5243, 11341
5257, 11344
5271, 11339
5285, 11339
-1, -1
5362, 11269
5358, 11279
5356, 11291
5356, 11304
5356, 11318
5356, 11331
5356, 11343
5357, 11353
5357, 11361
5359, 11367
5366, 11362
5374, 11353
5382, 11342
5390, 11332
5400, 11321
5407, 11313
5414, 11308
5421, 11305
5424, 11312
5428, 11320
5431, 11330
5432, 11341
5435, 11350
5435, 11357
5437, 11364
5439, 11370
5445, 11370
-1, -1
5536, 11316
5539, 11323
5541, 11329
5544, 11336
5548, 11343
5554, 11349
5560, 11353
5566, 11356
5572, 11356
5579, 11353
5586, 11346
5592, 11338
5596, 11327
5599, 11315
5599, 11303
5598, 11291
5595, 11280
5591, 11271
5584, 11267
5576, 11267
5568, 11265
5560, 11267
5554, 11270
5549, 11273
-1, -1
5663, 11268
5662, 11275
5662, 11282
5663, 11292
5663, 11301
5665, 11311
5668, 11319
5671, 11326
5674, 11333
5678, 11337
5688, 11340
5695, 11337
5705, 11330
5718, 11319
5729, 11307
5736, 11294
5746, 11279
5755, 11268
5760, 11261
5765, 11257
5768, 11263
5770, 11270
5772, 11280
5774, 11291
5776, 11302
5781, 11309
5786, 11317
5792, 11322
5797, 11325
5803, 11325
5813, 11321
5821, 11312
5830, 11301
5837, 11286
5843, 11267
5850, 11242
5855, 11217
5857, 11195
-1, -1
6367, 11227
6370, 11232
6373, 11240
6378, 11250
6381, 11264
6385, 11277
6391, 11291
6397, 11302
6403, 11312
6408, 11320
6412, 11325
6419, 11327
6426, 11323
6432, 11316
6437, 11308
6443, 11298
6449, 11286
6452, 11276
6456, 11268
6459, 11261
6463, 11271
6466, 11280
6469, 11293
6473, 11306
6478, 11318
6483, 11328
6488, 11336
6493, 11343
6499, 11346
6505, 11347
6512, 11344
6521, 11337
6531, 11326
6541, 11314
6551, 11296
6561, 11278
6569, 11260
6576, 11249
6578, 11240
6579, 11232
6579, 11214
6579, 11225
-1, -1
6679, 11069
6679, 11076
6677, 11086
6677, 11100
6677, 11117
6677, 11139
6674, 11161
6677, 11188
6676, 11216
6676, 11241
6676, 11266
6677, 11290
6679, 11307
6679, 11320
6680, 11332
6682, 11339
6688, 11329
6694, 11315
6703, 11297
6718, 11275
6731, 11257
6745, 11242
6758, 11229
6767, 11221
6774, 11214
6780, 11211
6785, 11214
6789, 11221
6790, 11231
6792, 11245
6792, 11256
6792, 11270
6792, 11281
6792, 11290
6791, 11299
6791, 11306
-1, -1
6905, 11255
6912, 11258
6921, 11260
6931, 11259
6945, 11257
6958, 11257
6971, 11254
6981, 11252
6990, 11248
6997, 11245
7003, 11241
7006, 11233
7007, 11225
7005, 11217
7002, 11209
6997, 11201
6991, 11197
6982, 11193
6973, 11193
6965, 11194
6956, 11199
6950, 11206
6943, 11216
6938, 11231
6934, 11244
6932, 11258
6931, 11273
6931, 11284
6933, 11294
6935, 11305
6938, 11312
6942, 11319
6948, 11322
6955, 11322
6962, 11318
-1, -1
7097, 11234
7092, 11227
7089, 11234
7088, 11241
7088, 11252
7087, 11266
7086, 11281
7084, 11298
7083, 11315
7081, 11331
7081, 11345
7081, 11360
7081, 11370
7081, 11378
7081, 11385
7084, 11376
7088, 11363
7094, 11348
7103, 11329
7113, 11311
7126, 11292
7137, 11277
7151, 11262
7162, 11254
7171, 11247
7178, 11243
7186, 11243
7191, 11248
7196, 11257
7198, 11268
7200, 11282
7200, 11296
7201, 11310
7204, 11324
7204, 11335
7204, 11344
7204, 11354
-1, -1
7777, 11241
7767, 11242
7759, 11244
7753, 11250
7749, 11256
7747, 11264
7747, 11273
7746, 11282
7749, 11294
7752, 11305
7754, 11318
7757, 11330
7763, 11343
7771, 11357
7774, 11367
7780, 11377
7785, 11384
7788, 11392
7792, 11399
-1, -1
7913, 11299
7918, 11295
7914, 11306
7905, 11321
7894, 11338
7880, 11360
7865, 11384
7848, 11408
7830, 11431
7814, 11452
7798, 11472
7784, 11489
7776, 11503
7768, 11512
7763, 11519
-1, -1
8025, 11347
8025, 11339
8025, 11345
8027, 11352
8032, 11358
8039, 11364
8046, 11368
8054, 11371
8064, 11373
8072, 11373
8079, 11373
8086, 11370
8092, 11363
